Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
mistakes-were-made-9781399726979,MISTAKES WERE MADE,"<table><tr><td><strong>Author(s)</strong></td><td>Hodder Paperbacks</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Score, Lucy</td></tr><tr><td><strong>ISBN</strong></td><td>9781399726979</td></tr></table>",ENGLISH,Media > Books,Books,"Score, Lucy, Inr, Hodder Paperbacks",TRUE,Title,Default Title,9781399726979,shopify,404,deny,manual,699,,TRUE,FALSE,9781399726979,https://covers.openlibrary.org/b/isbn/9781399726979-L.jpg,1,MISTAKES WERE MADE,active
in-her-own-league-9781399746441,In Her Own League,"<table><tr><td><strong>Author(s)</strong></td><td>Hodder Paperbacks</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Tomforde, Liz</td></tr><tr><td><strong>ISBN</strong></td><td>9781399746441</td></tr></table>",ENGLISH,Media > Books,Books,"Tomforde, Liz, Inr, Hodder Paperbacks",TRUE,Title,Default Title,9781399746441,shopify,399,deny,manual,699,,TRUE,FALSE,9781399746441,https://covers.openlibrary.org/b/isbn/9781399746441-L.jpg,1,In Her Own League,active
easy-peely-on-the-farm-9781801059138,Easy Peely-On the farm,<table><tr><td><strong>Author(s)</strong></td><td>Imagine That - UK</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Holly Hall</td></tr><tr><td><strong>ISBN</strong></td><td>9781801059138</td></tr></table>,ENGLISH,Media > Books,Books,"Holly Hall, Inr, Imagine That - UK",TRUE,Title,Default Title,9781801059138,shopify,3,deny,manual,799,,TRUE,FALSE,9781801059138,https://covers.openlibrary.org/b/isbn/9781801059138-L.jpg,1,Easy Peely-On the farm,active
time-hacks-the-psychology-of-time-and-how-to-spend-it-9780349440217,Time Hacks: The psychology of time and how to spend it,<table><tr><td><strong>Author(s)</strong></td><td>PIATKUS</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Ian Taylor</td></tr><tr><td><strong>ISBN</strong></td><td>9780349440217</td></tr></table>,ENGLISH,Media > Books,Books,"Ian Taylor, Inr, PIATKUS",TRUE,Title,Default Title,9780349440217,shopify,23,deny,manual,599,,TRUE,FALSE,9780349440217,https://covers.openlibrary.org/b/isbn/9780349440217-L.jpg,1,Time Hacks: The psychology of time and how to spend it,active
bramble-title-to-be-announced-9781035051656,Bramble Title to Be Announced,<table><tr><td><strong>Author(s)</strong></td><td>Bramble Author To Be Announced</td></tr><tr><td><strong>Publisher</strong></td><td>Pan Macmillan</td></tr><tr><td><strong>Published</strong></td><td>2025</td></tr><tr><td><strong>Pages</strong></td><td>512</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Carissa Broadbent</td></tr><tr><td><strong>ISBN</strong></td><td>9781035051656</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781035051656' target='_blank'>Open Library</a></td></tr></table>,Pan Macmillan,Media > Books,Books,"Carissa Broadbent, Inr, Bramble Author To Be Announced",TRUE,Title,Default Title,9781035051656,shopify,69,deny,manual,799,,TRUE,FALSE,9781035051656,https://covers.openlibrary.org/b/isbn/9781035051656-L.jpg,1,Bramble Title to Be Announced,active
a-different-kind-of-power-9781035045419,A Different Kind of Power,<table><tr><td><strong>Author(s)</strong></td><td>PAN MACMILLAN U.K</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Jacinda Ardern</td></tr><tr><td><strong>ISBN</strong></td><td>9781035045419</td></tr></table>,ENGLISH,Media > Books,Books,"Jacinda Ardern, Inr, PAN MACMILLAN U.K",TRUE,Title,Default Title,9781035045419,shopify,149,deny,manual,899,,TRUE,FALSE,9781035045419,https://covers.openlibrary.org/b/isbn/9781035045419-L.jpg,1,A Different Kind of Power,active
honeysuckle-9781035067916,Honeysuckle,<table><tr><td><strong>Author(s)</strong></td><td>Bar Fridman-Tell</td></tr><tr><td><strong>Publisher</strong></td><td>Pan Macmillan</td></tr><tr><td><strong>Published</strong></td><td>2026</td></tr><tr><td><strong>Pages</strong></td><td>336</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Bar Fridman-Tell</td></tr><tr><td><strong>ISBN</strong></td><td>9781035067916</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781035067916' target='_blank'>Open Library</a></td></tr></table>,Pan Macmillan,Media > Books,Books,"Bar Fridman-Tell, Inr, Bar Fridman-Tell",TRUE,Title,Default Title,9781035067916,shopify,32,deny,manual,799,,TRUE,FALSE,9781035067916,https://covers.openlibrary.org/b/isbn/9781035067916-L.jpg,1,Honeysuckle,active
extreme-ownership-9781037409950,Extreme Ownership,<table><tr><td><strong>Author(s)</strong></td><td>Macmillan Business</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Jocko Willink</td></tr><tr><td><strong>ISBN</strong></td><td>9781037409950</td></tr></table>,ENGLISH,Media > Books,Books,"Jocko Willink, Inr, Macmillan Business",TRUE,Title,Default Title,9781037409950,shopify,788,deny,manual,699,,TRUE,FALSE,9781037409950,https://covers.openlibrary.org/b/isbn/9781037409950-L.jpg,1,Extreme Ownership,active
underdogs-9781035083336,Underdogs,<table><tr><td><strong>Author(s)</strong></td><td>Macmillan</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Stephen Leather</td></tr><tr><td><strong>ISBN</strong></td><td>9781035083336</td></tr></table>,ENGLISH,Media > Books,Books,"Stephen Leather, Inr, Macmillan",TRUE,Title,Default Title,9781035083336,shopify,80,deny,manual,799,,TRUE,FALSE,9781035083336,https://covers.openlibrary.org/b/isbn/9781035083336-L.jpg,1,Underdogs,active
stories-the-fire-could-not-burn-9789363362284,Stories the Fire Could Not Burn,<table><tr><td><strong>Author(s)</strong></td><td>Speaking Tiger</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Hoihnu Hauzel</td></tr><tr><td><strong>ISBN</strong></td><td>9789363362284</td></tr></table>,ENGLISH,Media > Books,Books,"Hoihnu Hauzel, Inr, Speaking Tiger",TRUE,Title,Default Title,9789363362284,shopify,15,deny,manual,499,,TRUE,FALSE,9789363362284,https://covers.openlibrary.org/b/isbn/9789363362284-L.jpg,1,Stories the Fire Could Not Burn,active
