Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
foundation-9780008117498,Foundation,<table><tr><td><strong>Author(s)</strong></td><td>ISAAC ASIMOV</td></tr><tr><td><strong>Publisher</strong></td><td>Harper Voyager</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780008117498</td></tr></table>,Harper Voyager,Media > Books,Books,"English, Paper Back, ISAAC ASIMOV",TRUE,Title,Default Title,9780008117498,shopify,1,deny,manual,599,,TRUE,FALSE,9780008117498,https://covers.openlibrary.org/b/isbn/9780008117498-L.jpg,1,Foundation,active
twisted-game-twisted-series-book-2-9780349434315,Twisted Game- Twisted Series book 2,<table><tr><td><strong>Author(s)</strong></td><td>Ana Huang</td></tr><tr><td><strong>Publisher</strong></td><td>Piatkus</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780349434315</td></tr></table>,Piatkus,Media > Books,Books,"English, Paper Back, Ana Huang",TRUE,Title,Default Title,9780349434315,shopify,200,deny,manual,599,,TRUE,FALSE,9780349434315,https://covers.openlibrary.org/b/isbn/9780349434315-L.jpg,1,Twisted Game- Twisted Series book 2,active
scrapper-s-way-9789356999930,SCRAPPER'S WAY,<table><tr><td><strong>Author(s)</strong></td><td>Damodar Padhi</td></tr><tr><td><strong>Publisher</strong></td><td>HCI</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789356999930</td></tr></table>,HCI,Media > Books,Books,"English, Paper Back, Damodar Padhi",TRUE,Title,Default Title,9789356999930,shopify,1,deny,manual,499,,TRUE,FALSE,9789356999930,https://covers.openlibrary.org/b/isbn/9789356999930-L.jpg,1,SCRAPPER'S WAY,active
gurkha-brotherhood-9789356998032,GURKHA BROTHERHOOD,<table><tr><td><strong>Author(s)</strong></td><td>KAILASH LIMBU</td></tr><tr><td><strong>Publisher</strong></td><td>HCI</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789356998032</td></tr></table>,HCI,Media > Books,Books,"English, Paper Back, KAILASH LIMBU",TRUE,Title,Default Title,9789356998032,shopify,1,deny,manual,499,,TRUE,FALSE,9789356998032,https://covers.openlibrary.org/b/isbn/9789356998032-L.jpg,1,GURKHA BROTHERHOOD,active
agile-practice-guide-9781628251999,Agile Practice Guide,<table><tr><td><strong>Author(s)</strong></td><td>Project Management Institute</td></tr><tr><td><strong>Publisher</strong></td><td>Project Management Institute</td></tr><tr><td><strong>Format</strong></td><td>Na</td></tr><tr><td><strong>Language</strong></td><td>Engish</td></tr><tr><td><strong>ISBN</strong></td><td>9781628251999</td></tr></table>,Project Management Institute,Media > Books,Books,"Engish, Na, Project Management Institute",TRUE,Title,Default Title,9781628251999,shopify,6,deny,manual,4000,,TRUE,FALSE,9781628251999,https://covers.openlibrary.org/b/isbn/9781628251999-L.jpg,1,Agile Practice Guide,active
limca-book-of-records-2024-9789357318457,LIMCA BOOK OF RECORDS 2024,<table><tr><td><strong>Author(s)</strong></td><td>NA</td></tr><tr><td><strong>Publisher</strong></td><td>HACHETTE</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789357318457</td></tr></table>,HACHETTE,Media > Books,Books,"English, Paper Back, NA",TRUE,Title,Default Title,9789357318457,shopify,18,deny,manual,550,,TRUE,FALSE,9789357318457,https://covers.openlibrary.org/b/isbn/9789357318457-L.jpg,1,LIMCA BOOK OF RECORDS 2024,active
lorenzo-searches-for-the-meaning-of-life-9789354476211,Lorenzo Searches for the Meaning of Life,<table><tr><td><strong>Author(s)</strong></td><td>UPAMANYU CHATTERJEE</td></tr><tr><td><strong>Publisher</strong></td><td>Speaking Tiger</td></tr><tr><td><strong>Format</strong></td><td>Hard Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789354476211</td></tr></table>,Speaking Tiger,Media > Books,Books,"English, Hard Cover, UPAMANYU CHATTERJEE",TRUE,Title,Default Title,9789354476211,shopify,20,deny,manual,699,,TRUE,FALSE,9789354476211,https://covers.openlibrary.org/b/isbn/9789354476211-L.jpg,1,Lorenzo Searches for the Meaning of Life,active
villainy-9789354479489,Villainy,<table><tr><td><strong>Author(s)</strong></td><td>UPAMANYU CHATTERJEE</td></tr><tr><td><strong>Publisher</strong></td><td>Speaking Tiger</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789354479489</td></tr></table>,Speaking Tiger,Media > Books,Books,"English, Paper Back, UPAMANYU CHATTERJEE",TRUE,Title,Default Title,9789354479489,shopify,3,deny,manual,599,,TRUE,FALSE,9789354479489,https://covers.openlibrary.org/b/isbn/9789354479489-L.jpg,1,Villainy,active
mayadevi-s-london-yatra-new-and-selected-stories-9789354478826,Mayadevi's London Yatra - New and Selected Stories,<table><tr><td><strong>Author(s)</strong></td><td>BULBUL SHARMA</td></tr><tr><td><strong>Publisher</strong></td><td>Speaking Tiger</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789354478826</td></tr></table>,Speaking Tiger,Media > Books,Books,"English, Paper Back, BULBUL SHARMA",TRUE,Title,Default Title,9789354478826,shopify,6,deny,manual,399,,TRUE,FALSE,9789354478826,https://covers.openlibrary.org/b/isbn/9789354478826-L.jpg,1,Mayadevi's London Yatra - New and Selected Stories,active
hattie-harmony-opening-night-9780593351468,Hattie Harmony: Opening Night,"<table><tr><td><strong>Author(s)</strong></td><td>OLSEN, ELIZABETH</td></tr><tr><td><strong>Publisher</strong></td><td>Viking Books for Young Readers</td></tr><tr><td><strong>Format</strong></td><td>Hard Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780593351468</td></tr></table>",Viking Books for Young Readers,Media > Books,Books,"English, Hard Cover, OLSEN, ELIZABETH",TRUE,Title,Default Title,9780593351468,shopify,1,deny,manual,599,,TRUE,FALSE,9780593351468,https://covers.openlibrary.org/b/isbn/9780593351468-L.jpg,1,Hattie Harmony: Opening Night,active
